numbers_id,release_date,production_budget,domestic_gross_revenue,worldwide_gross_revenue,year,imdb_id,production_budget_infAdj,domestic_gross_revenue_infAdj,worldwide_gross_revenue_infAdj,profit,profit_infAdj,roi,kim_id,mpaa,sex,violence,language,type,metacritic_rating,tmdb_rating,rt_rating,fa_rating,genres,genre_Action,genre_Adult,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_Film-Noir,genre_History,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_News,genre_Romance,genre_Sci-Fi,genre_Sport,genre_Thriller,genre_War,genre_Western,genre_\N,genre__NULL
,,,,,,tt14592064,,,,,,,2269.0,PG,2.0,3.0,3.0,Movie,23.0,6.8,21.0,4.8,"Comedy,Sport",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
,,,,,,tt0107131,,,,,,,2270.0,G,0.0,1.0,1.0,Movie,,6.9,87.0,5.6,"Adventure,Comedy,Drama",0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt0116552,,,,,,,2271.0,G,0.0,2.0,1.0,Movie,,6.5,56.0,4.4,"Adventure,Comedy,Family",0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt0104437,,,,,,,2275.0,PG,0.0,2.0,0.0,Movie,50.0,5.2,40.0,3.5,"Adventure,Comedy,Family",0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt8991268,,,,,,,2276.0,NR,1.0,4.0,5.0,Movie,85.0,7.9,100.0,7.4,"Documentary,Drama",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt0104438,,,,,,,2278.0,PG-13,3.0,2.0,5.0,Movie,63.0,5.6,66.0,4.7,"Comedy,Romance,Thriller",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
,,,,,,tt12655436,,,,,,,2279.0,R,6.0,3.0,7.0,Movie,63.0,5.6,71.0,,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt0119311,,,,,,,2280.0,R,6.0,8.0,8.0,Movie,50.0,6.4,43.0,5.8,"Crime,Drama",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt0443536,,,,,,,2281.0,PG,0.0,3.0,0.0,Movie,45.0,6.2,46.0,5.5,"Adventure,Animation,Comedy",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt3748966,,,,,,,2287.0,R,7.0,7.0,10.0,Movie,,,,,Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt9654568,,,,,,,2291.0,R,0.0,8.0,6.0,Movie,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,,,,,tt0450278,,,,,,,2294.0,R,9.0,10.0,10.0,Movie,55.0,5.9,59.0,5.4,Horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt0302640,,,,,,,2297.0,PG-13,5.0,4.0,4.0,Movie,29.0,6.3,21.0,4.1,"Comedy,Fantasy",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt9848626,,,,,,,2305.0,PG,3.0,3.0,1.0,Movie,46.0,7.1,49.0,5.3,"Adventure,Animation,Comedy",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt0107144,,,,,,,2309.0,PG-13,3.0,4.0,5.0,Movie,64.0,6.5,58.0,5.7,"Action,Comedy",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt0116571,,,,,,,2314.0,PG,1.0,2.0,3.0,Movie,,5.2,10.0,3.8,"Comedy,Family",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt0110066,,,,,,,2317.0,PG,2.0,3.0,3.0,Movie,,5.6,14.0,,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt0107148,,,,,,,2318.0,PG-13,1.0,2.0,2.0,Movie,,6.5,60.0,5.3,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt8951086,,,,,,,2322.0,NR,2.0,4.0,5.0,Movie,82.0,7.5,98.0,6.8,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt8005118,,,,,,,2327.0,NR,5.0,7.0,10.0,Movie,41.0,6.3,28.0,3.3,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt0110064,,,,,,,2328.0,R,6.0,3.0,7.0,Movie,,5.3,0.0,,"Comedy,Music,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
,,,,,,tt0119951,,,,,,,2330.0,R,8.0,2.0,8.0,Movie,67.0,6.5,73.0,6.0,"Biography,Comedy,Drama",0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt4193072,,,,,,,2338.0,R,7.0,3.0,6.0,Movie,69.0,5.8,,5.1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt0462346,,,,,,,2340.0,PG,1.0,3.0,2.0,Movie,56.0,6.1,61.0,4.4,"Comedy,Family",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt0113347,,,,,,,2343.0,PG-13,3.0,1.0,2.0,Movie,,6.4,63.0,5.6,"Comedy,Drama,Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,tt10682266,,,,,,,2347.0,PG-13,3.0,4.0,4.0,Movie,53.0,6.0,51.0,3.8,"Comedy,Mystery",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,,,,,,tt1467304,,,,,,,2351.0,NR,6.0,9.0,5.0,Movie,33.0,5.2,49.0,5.1,Horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt0569075,,,,,,,2352.0,R,7.0,4.0,7.0,Movie,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,,,,,tt0308383,,,,,,,2353.0,R,7.0,4.0,9.0,Movie,57.0,6.0,42.0,5.4,"Drama,Romance,Thriller",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
,,,,,,tt0113360,,,,,,,2361.0,R,6.0,8.0,2.0,Movie,,5.9,8.0,4.2,"Action,Drama,Thriller",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,,,,,,tt0119336,,,,,,,2365.0,R,4.0,3.0,10.0,Movie,,5.7,58.0,6.0,"Comedy,Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt0104466,,,,,,,2368.0,R,3.0,0.0,6.0,Movie,84.0,7.0,93.0,7.5,"Comedy,Drama,Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,tt0118744,,,,,,,2369.0,PG-13,3.0,4.0,5.0,Movie,18.0,5.7,14.0,4.4,"Drama,Thriller",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,,,,,,tt8009428,,,,,,,2370.0,R,3.0,3.0,7.0,Movie,68.0,7.8,93.0,6.2,"Comedy,Drama,Sport",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
,,,,,,tt1477855,,,,,,,2374.0,R,5.0,2.0,3.0,Movie,55.0,5.4,37.0,5.1,"Biography,Comedy,Drama",0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt4034452,,,,,,,2375.0,NR,9.0,10.0,10.0,Movie,44.0,6.7,57.0,5.3,"Action,Drama,War",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,,,,,,tt2560822,,,,,,,2376.0,R,7.0,3.0,4.0,Movie,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,,,,,tt0327919,,,,,,,2378.0,PG,2.0,5.0,1.0,Movie,47.0,6.8,39.0,6.0,"Adventure,Drama",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt6292852,,,,,,,2380.0,TV-14,1.0,5.0,5.0,TV,64.0,6.7,89.0,6.2,"Drama,Mystery,Sci-Fi",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
,,,,,,tt23722792,,,,,,,2383.0,PG,2.0,2.0,3.0,Movie,,5.3,,3.8,"Comedy,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,tt9893250,,,,,,,2385.0,R,4.0,7.0,8.0,Movie,66.0,6.6,79.0,5.9,"Comedy,Crime,Drama",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt13634480,,,,,,,2387.0,PG,1.0,3.0,2.0,Movie,30.0,6.7,19.0,3.5,"Adventure,Animation,Comedy",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt0795398,,,,,,,2391.0,PG,1.0,4.0,2.0,Movie,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,,,,,tt0400525,,,,,,,2392.0,R,8.0,8.0,10.0,Movie,62.0,6.0,47.0,5.7,"Comedy,Crime,Drama",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt3758814,,,,,,,2395.0,PG-13,0.0,6.0,5.0,Movie,42.0,7.0,43.0,5.0,"Action,Adventure,Thriller",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,,,,,,tt2326574,,,,,,,2397.0,PG,2.0,3.0,2.0,Movie,25.0,5.5,6.0,4.8,"Drama,Music",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt0116606,,,,,,,2407.0,R,4.0,0.0,7.0,Movie,33.0,5.1,18.0,4.2,"Comedy,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,tt0897361,,,,,,,2414.0,R,8.0,8.0,6.0,Movie,16.0,4.5,9.0,3.6,"Horror,Mystery,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
,,,,,,tt0110091,,,,,,,2415.0,R,5.0,3.0,8.0,Movie,,6.6,88.0,5.2,"Comedy,Drama,Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,tt0155753,,,,,,,2416.0,PG,2.0,1.0,1.0,Movie,,5.9,23.0,3.9,"Comedy,Family",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt0110097,,,,,,,2417.0,PG-13,2.0,1.0,5.0,Movie,,5.6,61.0,5.1,"Comedy,Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt0319531,,,,,,,2418.0,R,6.0,8.0,10.0,Movie,56.0,5.4,44.0,4.9,"Crime,Drama,Mystery",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,,,,,,tt0110093,,,,,,,2421.0,PG,3.0,4.0,2.0,Movie,,5.5,22.0,4.8,"Action,Comedy,Romance",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,tt1691920,,,,,,,2427.0,R,6.0,5.0,10.0,Movie,26.0,5.5,16.0,5.2,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt0110116,,,,,,,2429.0,R,5.0,5.0,3.0,Movie,,7.1,57.0,6.6,"Biography,Drama,Music",0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt0120823,,,,,,,2435.0,R,4.0,4.0,5.0,Movie,,5.9,63.0,5.7,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt7939766,,,,,,,2437.0,R,3.0,4.0,6.0,Movie,78.0,6.6,82.0,5.9,"Drama,Thriller",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,,,,,,tt2243389,,,,,,,2438.0,R,8.0,3.0,5.0,Movie,55.0,5.8,49.0,4.3,"Comedy,Musical",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
,,,,,,tt1340107,,,,,,,2439.0,R,4.0,8.0,5.0,Movie,65.0,7.1,78.0,7.2,"Drama,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,tt5897402,,,,,,,2440.0,PG-13,5.0,4.0,5.0,Movie,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,,,,,tt6761820,,,,,,,2441.0,PG-13,2.0,1.0,5.0,Movie,,8.0,,,War,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,,,,,,tt2294677,,,,,,,2442.0,R,6.0,2.0,5.0,Movie,79.0,6.4,92.0,5.8,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt1716772,,,,,,,2443.0,R,9.0,5.0,10.0,Movie,44.0,6.2,54.0,5.0,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt1959185,,,,,,,2446.0,R,3.0,8.0,5.0,Movie,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,,,,,tt0107211,,,,,,,2454.0,R,5.0,2.0,5.0,Movie,35.0,6.3,34.0,5.1,"Drama,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,tt4990954,,,,,,,2457.0,NR,3.0,2.0,9.0,Movie,,,100.0,,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt0107212,,,,,,,2460.0,PG-13,3.0,2.0,5.0,Movie,51.0,6.4,58.0,5.1,"Comedy,Drama,Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,tt4193394,,,,,,,2461.0,R,6.0,5.0,5.0,Movie,78.0,6.4,81.0,6.2,"Drama,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,tt6654210,,,,,,,2467.0,PG-13,3.0,5.0,5.0,Movie,28.0,6.7,17.0,4.4,"Action,Sci-Fi,Thriller",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
,,,,,,tt14060232,,,,,,,2469.0,R,5.0,5.0,5.0,Movie,56.0,6.0,55.0,5.0,"Drama,Thriller",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,,,,,,tt10365998,,,,,,,2470.0,R,9.0,7.0,5.0,Movie,72.0,6.5,87.0,6.1,"Crime,Horror,Mystery",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
,,,,,,tt0388125,,,,,,,2476.0,PG-13,6.0,4.0,4.0,Movie,60.0,6.2,74.0,5.4,"Comedy,Drama,Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,tt0314786,,,,,,,2479.0,PG-13,4.0,4.0,5.0,Movie,46.0,5.7,33.0,4.5,"Action,Comedy,Thriller",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,,,,,,tt2675914,,,,,,,2480.0,R,2.0,7.0,8.0,Movie,74.0,6.8,86.0,6.3,"Action,Comedy,Crime",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt0110146,,,,,,,2501.0,R,5.0,3.0,5.0,Movie,,5.2,9.0,4.5,"Adult,Drama,Romance",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,tt0110123,,,,,,,2505.0,PG,2.0,3.0,2.0,Movie,,5.1,6.0,3.6,"Comedy,War",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,,,,,,tt13429362,,,,,,,2508.0,R,0.0,8.0,5.0,Movie,63.0,5.8,80.0,4.6,"Horror,Mystery,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
,,,,,,tt3161548,,,,,,,2511.0,R,6.0,5.0,5.0,Movie,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,,,,,tt0107206,,,,,,,2512.0,R,2.0,6.0,6.0,Movie,74.0,7.0,96.0,6.7,"Action,Crime,Drama",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt0426615,,,,,,,2513.0,PG-13,5.0,5.0,5.0,Movie,31.0,6.2,13.0,3.9,"Comedy,Crime,Drama",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt20833922,,,,,,,2514.0,PG,2.0,0.0,1.0,Movie,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,,,,,tt0113409,,,,,,,2515.0,R,2.0,6.0,5.0,Movie,53.0,7.2,58.0,6.6,"Drama,Fantasy,Horror",0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt0107207,,,,,,,2516.0,R,3.0,6.0,8.0,Movie,84.0,7.9,94.0,8.2,"Biography,Crime,Drama",0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt0363532,,,,,,,2520.0,R,6.0,3.0,5.0,Movie,71.0,6.4,86.0,6.5,"Drama,Romance,Thriller",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
,,,,,,tt0409572,,,,,,,2524.0,PG,0.0,2.0,3.0,Movie,,8.1,,6.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,,,,,tt3500124,,,,,,,2528.0,R,4.0,4.0,6.0,Movie,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,,,,,tt0119381,,,,,,,2531.0,R,6.0,2.0,6.0,Movie,49.0,6.3,33.0,5.8,"Drama,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,tt0435670,,,,,,,2535.0,PG-13,3.0,7.0,4.0,Movie,36.0,6.4,20.0,5.1,"Crime,Drama,Fantasy",0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt12873562,,,,,,,2538.0,PG-13,5.0,7.0,5.0,Movie,45.0,6.4,29.0,4.2,"Horror,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
,,,,,,tt2076298,,,,,,,2540.0,TV-MA,5.0,5.0,4.0,TV,62.0,7.2,85.0,6.3,"Action,Biography,Drama",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt0110099,,,,,,,2541.0,PG,1.0,2.0,1.0,Movie,66.0,5.9,43.0,4.8,"Comedy,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,tt1007029,,,,,,,2546.0,PG-13,5.0,5.0,3.0,Movie,52.0,6.4,52.0,5.8,"Biography,Drama",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt0172610,,,,,,,2550.0,PG-13,3.0,6.0,3.0,Movie,,7.0,,4.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt0110157,,,,,,,2551.0,PG,0.0,2.0,0.0,Movie,56.0,6.7,67.0,5.8,"Adventure,Family",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt3715320,,,,,,,2552.0,R,6.0,5.0,5.0,Movie,53.0,6.5,46.0,6.4,"Comedy,Crime,Drama",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt9076562,,,,,,,2553.0,R,2.0,3.0,7.0,Movie,47.0,6.1,40.0,5.6,"Comedy,Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt1490785,,,,,,,2554.0,PG-13,6.0,3.0,5.0,Movie,47.0,6.4,19.0,5.0,"Biography,Drama,Music",0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt5104604,,,,,,,2557.0,PG-13,1.0,5.0,2.0,Movie,82.0,7.9,90.0,7.3,"Adventure,Animation,Comedy",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt0243862,,,,,,,2563.0,R,4.0,4.0,5.0,Movie,77.0,6.5,87.0,6.7,"Comedy,Drama,Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,tt0110167,,,,,,,2567.0,PG,1.0,0.0,1.0,Movie,64.0,6.5,71.0,5.3,"Comedy,Drama,Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,tt0311110,,,,,,,2571.0,PG-13,5.0,4.0,4.0,Movie,44.0,5.6,29.0,4.7,"Comedy,Drama,Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,tt0113442,,,,,,,2574.0,PG,1.0,1.0,1.0,Movie,45.0,6.5,8.0,3.9,"Comedy,Family,Romance",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,tt9043132,,,,,,,2575.0,NR,3.0,4.0,5.0,Movie,62.0,,,,"Comedy,Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt1068649,,,,,,,2576.0,PG-13,4.0,5.0,4.0,Movie,79.0,7.2,88.0,7.1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt6462958,,,,,,,2577.0,R,6.0,3.0,6.0,Movie,62.0,6.3,86.0,5.5,"Comedy,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,tt0850677,,,,,,,2580.0,R,8.0,7.0,7.0,Movie,45.0,4.0,15.0,4.5,"Drama,Horror,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,tt11466222,,,,,,,2582.0,R,10.0,8.0,10.0,Movie,74.0,6.8,85.0,5.7,"Action,Comedy,Documentary",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt0116704,,,,,,,2589.0,PG-13,2.0,6.0,2.0,Movie,,6.5,57.0,5.3,"Action,Adventure,Comedy",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt0107247,,,,,,,2593.0,PG-13,1.0,4.0,2.0,Movie,,6.4,28.0,5.7,"Comedy,Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt0116683,,,,,,,2597.0,PG,0.0,5.0,2.0,Movie,78.0,6.5,91.0,6.4,"Adventure,Animation,Family",0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt0866437,,,,,,,2598.0,PG-13,5.0,3.0,5.0,Movie,61.0,6.6,66.0,5.7,"Comedy,Drama,Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,tt1229822,,,,,,,2599.0,PG-13,4.0,5.0,1.0,Movie,76.0,7.2,85.0,6.8,"Drama,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,tt0110186,,,,,,,2603.0,R,6.0,9.0,6.0,Movie,,6.7,58.0,5.4,"Crime,Drama,Romance",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,tt14307536,,,,,,,2607.0,R,6.0,6.0,5.0,Movie,62.0,7.7,65.0,6.1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,tt7190614,,,,,,,2612.0,R,4.0,4.0,8.0,Movie,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
