"numbers_id","release_date","production_budget","domestic_gross_revenue","worldwide_gross_revenue","year","imdb_id","production_budget_infAdj","domestic_gross_revenue_infAdj","worldwide_gross_revenue_infAdj","profit","profit_infAdj","roi","kim_id","mpaa","sex","violence","language","type","metacritic_rating","tmdb_rating","rt_rating","fa_rating","genres","genre_Action","genre_Adult","genre_Adventure","genre_Animation","genre_Biography","genre_Comedy","genre_Crime","genre_Documentary","genre_Drama","genre_Family","genre_Fantasy","genre_Film.Noir","genre_History","genre_Horror","genre_Music","genre_Musical","genre_Mystery","genre_News","genre_Romance","genre_Sci.Fi","genre_Sport","genre_Thriller","genre_War","genre_Western","genre_.N","genre__NULL","metacritic_rating_Zscore","tmdb_rating_Zscore","rt_rating_Zscore","fa_rating_Zscore","mean_Zscore","metacritic_rating_Norm","tmdb_rating_Norm","rt_rating_Norm","fa_rating_Norm","mean_Norm_score","tmdb_rating_x10","fa_rating_x10","years_since_first","release_season"
30,"2017-05-23",2.3e+08,172558876,794861794,2017,"tt1790809",280455118.629853,210413130.605279,969230690.133078,564861794,688775571.503225,2.45592084347826,3883,"PG-13",4,7,3,"Movie",39,6.6,30,5.4,"Action,Adventure,Fantasy",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.882947383921476,0.232929342259049,-0.850166287714298,-0.0729842820897918,-0.393292152866629,18.8632350246945,59.2091863397114,21.7530282637954,47.0909312613008,36.7290952223755,66,54,80,"summer"
31,"2008-11-14",2.3e+08,169368427,591692078,2008,"tt0830515",324615076.378402,239041499.420412,835096387.358545,361692078,510481310.980143,1.57257425217391,4029,"PG-13",5,7,4,"Movie",58,6.3,64,5.9,"Action,Adventure,Mystery",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.210587783379099,-0.129862644081514,0.388874421113307,0.394877782449643,0.216119335715134,58.3395527002721,44.8337549829209,50.9673620457604,65.3533456306306,54.873503839896,63,59,71,"holiday"
32,"2012-04-25",2.25e+08,623357910,1515100211,2012,"tt0848228",292717697.394688,810968409.190956,1971096200.38278,1290100211,1678378502.98809,5.73377871555556,303,"PG-13",2,7,3,"Movie",69,7.7,91,6.9,"Action,Sci-Fi",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.843687090763641,1.56316662550778,1.37281851341758,1.33060191152851,1.27756853530438,80.0577858437272,94.0993296043609,77.935733512786,90.833998339783,85.7317118251643,77,69,75,"summer"
33,"2006-07-06",2.25e+08,423315812,1066179725,2006,"tt0383574",337158095.312709,634330457.287434,1597649445.96457,841179725,1260491350.65186,3.73857655555556,3882,"PG-13",3,7,2,"Movie",53,7.3,53,6.4,"Action,Adventure,Fantasy",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.077184629068421,1.0794439770537,-0.0119916905662124,0.862739846989079,0.463251876102036,46.9238334696285,85.9805072284408,41.8236877523553,80.585974065783,63.8285006290519,73,64,69,"summer"
34,"2013-06-14",2.25e+08,291045518,667999518,2013,"tt0770828",286781323.988133,370961862.190454,851421271.979889,442999518,564639947.991755,1.96888674666667,3144,"PG-13",3,6,3,"Movie",55,6.6,56,5.8,"Action,Adventure,Sci-Fi",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0379243359105868,0.232929342259049,0.0973354308009292,0.301305369541756,0.16737361962808,51.512599512367,59.2091863397114,44.3556527590848,61.8409176616095,54.2295890681932,66,58,76,"summer"
35,"2008-05-16",2.25e+08,141621490,417341288,2008,"tt0499448",317558226.891915,199880307.796405,589022930.782525,192341288,271464703.89061,0.854850168888889,907,"PG",1,6,1,"Movie",62,6.6,66,5.6,"Action,Adventure,Family",1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440805713337114,0.232929342259049,0.461759168691401,0.114160543725982,0.312413692003387,67.0323171499072,59.2091863397114,52.9104979811575,54.5444735542711,58.4241187562618,66,56,71,"summer"
36,"2013-07-02",2.25e+08,89302115,260002115,2013,"tt1210819",286781323.988133,113823016.77618,331394447.908511,35002115,44613123.9203774,0.155564955555556,3000,"PG-13",3,7,3,"Movie",37,6.1,31,5.2,"Action,Adventure,Western",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.998056348900484,-0.371723968308556,-0.813723913925251,-0.260129107905566,-0.610908334759964,15.9126017651965,35.504918881705,22.5016823687752,39.7382092862117,28.4143530754721,61,52,76,"summer"
37,"2012-06-27",2.2e+08,262030663,757890267,2012,"tt0948470",286212859.674806,340893388.089615,985990639.262601,537890267,699777779.587795,2.44495575909091,123,"PG-13",3,6,4,"Movie",66,6.7,71,5.8,"Action,Adventure,Sci-Fi",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.67102364329513,0.353860004372571,0.643971037636637,0.301305369541756,0.492540013711524,74.8897266122274,63.82780989876,57.5706594885599,61.8409176616095,64.5322784152892,67,58,75,"summer"
38,"2012-04-11",2.2e+08,65233400,313477717,2012,"tt1440129",286212859.674806,84866536.1832295,407824335.576816,93477717,121611475.90201,0.424898713636364,398,"PG-13",3,6,5,"Movie",41,5.8,33,4.5,"Action,Adventure,Sci-Fi",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.767838418942468,-0.734515954649119,-0.740839166347157,-0.915135998260776,-0.78958238454988,22.1291593283382,23.1317169974659,24.1672274562584,18.0060119413128,21.8585289308438,58,45,75,"early_year"
39,"2017-06-20",2.17e+08,130168683,602893340,2017,"tt3371366",264603307.576862,158723797.53329,735150100.829776,385893340,470546793.252914,1.77831032258065,5064,"PG-13",2,6,4,"Movie",27,6.1,16,4.3,"Action,Adventure,Sci-Fi",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.57360117379552,-0.371723968308556,-1.36035952076096,-1.10228082407655,-1.1019913717354,5.77898408629746,35.504918881705,9.62314939434724,13.5169801680776,16.1060081326068,61,43,80,"summer"
40,"2015-06-09",2.15e+08,652306625,1669963641,2015,"tt0369610",265786402.373447,806391772.572629,2064435480.16676,1454963641,1798649077.79331,6.76727274883721,2692,"PG-13",2,7,4,"Movie",59,6.7,71,5.8,"Action,Adventure,Sci-Fi",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.268142265868602,0.353860004372571,0.643971037636637,0.301305369541756,0.391819669354892,60.5705093406584,63.82780989876,57.5706594885599,61.8409176616095,60.9524740973969,67,58,78,"summer"
41,"2012-05-23",2.15e+08,179020854,654213485,2012,"tt1409024",279708021.954924,232900320.748936,851110510.816685,439213485,571402488.861761,2.04285341860465,3252,"PG-13",3,5,4,"Movie",58,6.5,67,5.7,"Action,Adventure,Comedy",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210587783379099,0.111998680145529,0.498201542480448,0.207732956633869,0.257130240659736,58.3395527002721,54.4587773460634,53.8694481830417,58.2281258354906,56.223976016217,65,57,75,"summer"
42,"2009-06-24",2.1e+08,402111870,836519699,2009,"tt1055369",285427271.217695,546541398.944497,1136978738.12103,626519699,851551466.90334,2.98342713809524,5063,"PG-13",6,7,5,"Movie",35,6.1,20,5.2,"Action,Adventure,Sci-Fi",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.11316531387949,-0.371723968308556,-1.21459002560477,-0.260129107905566,-0.739902103924596,13.2818718356905,35.504918881705,12.9542395693136,39.7382092862117,25.3698098932302,61,52,72,"summer"
43,"2014-06-25",2.1e+08,245439076,1104054072,2014,"tt2109248",263810929.485109,308331003.673934,1386959671.12447,894054072,1123148741.63936,4.25740034285714,5061,"PG-13",3,7,5,"Movie",32,5.9,17,4.5,"Action,Adventure,Sci-Fi",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.285828761348,-0.613585292535597,-1.32391714697191,-0.915135998260776,-1.03461679977907,9.92514150953451,26.9744702406015,10.3633916554509,18.0060119413128,16.3172538367249,59,45,77,"summer"
44,"2006-05-26",2.1e+08,234362462,459260946,2006,"tt0376994",314680888.958528,351187561.33652,688193536.910546,249260946,373512647.952018,1.18695688571429,5557,"PG-13",4,6,3,"Movie",58,6.4,57,6,"Action,Adventure,Sci-Fi",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.210587783379099,-0.00893198196799186,0.133777804589976,0.48845019535753,0.205970950339653,58.3395527002721,49.6436702125411,45.1884253028264,68.7384502489278,55.4775246161418,64,60,69,"summer"
45,"2010-05-14",2.1e+08,105487148,322459006,2010,"tt0955308",286458521.896522,143893773.786475,439862524.909437,112459006,153404003.012915,0.535519076190476,4197,"R",4,8,3,"Movie",53,6.4,43,6.1,"Action,Adventure,Drama",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.077184629068421,-0.00893198196799186,-0.376415428456684,0.582022608265417,0.0298726421930799,46.9238334696285,49.6436702125411,32.7977792732167,71.9724273713081,50.3344275816736,64,61,73,"summer"
46,"2005-12-14",2.07e+08,218080025,550517357,2005,"tt0360717",320700734.364305,337866783.418773,852904930.773895,343517357,532204196.40959,1.65950414009662,2756,"PG-13",3,7,3,"Movie",81,6.9,84,6.2,"Action,Adventure,Drama",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53434088063769,0.595721328599613,1.11772189689425,0.675595021173304,0.980844781826214,93.7527093246171,72.4319296357409,70.1884253028264,75.0351098264455,77.8520435224075,69,62,68,"holiday"
47,"2007-12-07",2.05e+08,70107728,367262558,2007,"tt0385752",297576757.570927,101767953.067827,533116103.350461,162262558,235539345.779534,0.791524673170732,1956,"PG-13",1,6,2,"Movie",51,6,43,5.1,"Adventure,Family,Fantasy",0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.192293594047429,-0.492654630422077,-0.376415428456684,-0.353701520813454,-0.353766293434911,42.3756117987949,31.112832004005,32.7977792732167,36.1781291371701,35.6160880532967,60,51,70,"holiday"
48,"2020-08-26",2.05e+08,58504105,360240189,2020,"tt6723592",234657011.34,66967797.2215685,412355542.025838,155240189,177698530.685838,0.757269214634146,4910,"PG-13",1,6,5,"Movie",69,7.2,69,6.3,"Action,Sci-Fi,Thriller",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.843687090763641,0.958513314940176,0.571086290058543,0.769167434081191,0.785613532460888,80.0577858437272,83.1098009689373,55.7537012113055,77.910303983235,74.2078980018012,72,63,83,"fall"
50,"2018-02-13",2e+08,700059566,1336494320,2018,"tt1825683",238764456.823842,835746710.101623,1595536701.81475,1136494320,1356772244.99091,5.6824716,550,"PG-13",2,6,3,"Movie",88,7.4,NA,5.9,"Action,Adventure,Sci-Fi",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.93722225806422,1.20037463916722,NA,0.394877782449643,NA,97.3640909712122,88.5003063128033,NA,65.3533456306306,NA,74,59,81,"early_year"
51,"1997-12-18",2e+08,674396795,2222985568,1997,"tt0120338",373194112.794544,1258404567.90755,4148025634.02418,2022985568,3774831521.22964,10.11492784,5008,"PG-13",6,6,5,"Movie",75,7.9,88,6.8,"Drama,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.18901398570066,1.80502794973482,1.26349139205044,1.23702949862063,1.37364070652664,88.278291825997,96.4464845766326,74.5205248990579,89.1961934288237,87.1103736826278,79,68,60,"holiday"
52,"2018-06-15",2e+08,608581744,1242805359,2018,"tt3606756",238764456.823842,726538447.695333,1483688732.39698,1042805359,1244924275.57313,5.214026795,2452,"PG",1,3,2,"Movie",80,7.5,93,6.7,"Action,Adventure,Animation",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47678639814818,1.32130530128074,1.44570326099568,1.14345708571274,1.34681301153433,93.0133548115599,90.6800206463589,80.4088156123822,87.3575568694503,87.8649369849378,75,67,81,"summer"
53,"2016-12-14",2e+08,533539991,1055083596,2016,"tt3748528",246946828.803991,658780044.087799,1302747740.77655,855083596,1055800911.97256,4.27541798,4218,"PG-13",1,5,1,"Movie",65,7.5,84,6.9,"Action,Adventure,Sci-Fi",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.613469160805626,1.32130530128074,1.11772189689425,1.33060191152851,1.09577456762728,73.0216915970594,90.6800206463589,70.1884253028264,90.833998339783,81.1810339715069,75,69,79,"holiday"
54,"2016-06-16",2e+08,486295561,1025006125,2016,"tt2277860",246946828.803991,600445733.252038,1265610060.36708,825006125,1018663231.56309,4.125030625,1678,"PG",1,3,1,"Movie",77,7,94,6.6,"Adventure,Animation,Comedy",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30412295067967,0.716651990713134,1.48214563478472,1.04988467280485,1.1382013122456,90.3904167571524,76.3205571999798,81.6453566621803,85.3114430356403,83.4169434137382,70,66,79,"summer"
55,"2019-06-20",2e+08,434038008,1073064540,2019,"tt1979376",233077369.01976,505822184.796088,1250535298.858,873064540,1017457929.83824,4.3653227,5049,"G",1,3,1,"Movie",84,7.5,97,7,"Adventure,Animation,Comedy",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7070043281062,1.32130530128074,1.59147275615186,1.4241743244364,1.5109891774938,95.608937603005,90.6800206463589,84.042732166891,92.2801992293276,90.6529724113956,75,70,82,"summer"
56,"2010-06-18",2e+08,415004880,1068879522,2010,"tt0435761",272817639.90145,566103259.545921,1458045942.65515,868879522,1185228302.7537,4.34439761,5048,"G",1,3,1,"Movie",92,7.8,98,7.9,"Adventure,Animation,Comedy",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16744018802223,1.6840972876213,1.62791512994091,2.26632604060738,1.93644466154796,98.4899347139288,95.3918565759303,84.6736204576043,98.8284285910942,94.3459600846394,78,79,73,"summer"
57,"2022-05-04",2e+08,411331607,952224986,2022,"tt9419884",2.16e+08,444238135.56,1028402984.88,752224986,812402984.88,3.76112493,1303,"PG-13",1,7,4,"Movie",60,7.4,74,6.4,"Action,Adventure,Fantasy",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325696748358106,1.20037463916722,0.753298159003779,0.862739846989079,0.785527348379546,62.7673097678389,88.5003063128033,60.3045087483176,80.585974065783,73.0395247236857,74,64,85,"summer"
58,"2013-04-24",2e+08,408992272,1215392272,2013,"tt1300854",254916732.433896,521294867.844777,1549119133.01825,1015392272,1294202400.58435,5.07696136,2549,"PG-13",3,7,4,"Movie",62,6.9,79,6.1,"Action,Adventure,Sci-Fi",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.440805713337114,0.595721328599613,0.935510027949015,0.582022608265417,0.63851491953779,67.0323171499072,72.4319296357409,64.9730820995962,71.9724273713081,69.1024390641381,69,61,76,"summer"
59,"2017-04-28",2e+08,389813101,869087963,2017,"tt3896198",243874016.199872,475326432.540982,1059739859.83888,669087963,815865843.639008,3.345439815,2058,"PG-13",3,6,4,"Movie",67,7.6,85,6.7,"Action,Adventure,Comedy",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.728578125784634,1.44223596339426,1.1541642706833,1.14345708571274,1.11710886139373,76.6870118502098,92.5382090844582,71.2230820995962,87.3575568694503,81.9514649759286,76,67,80,"summer"
60,"2004-06-30",2e+08,373524485,794697557,2004,"tt0316654",318159916.95195,594202595.635599,1264204543.68519,594697557,946044626.733238,2.973487785,4662,"PG-13",3,6,3,"Movie",83,7.2,93,6.2,"Action,Adventure,Sci-Fi",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.6494498456167,0.958513314940176,1.44570326099568,0.675595021173304,1.18231536068146,95.0472244929137,83.1098009689373,80.4088156123822,75.0351098264455,83.4002377251697,72,62,67,"summer"
61,"2022-03-01",2e+08,369345583,767479956,2022,"tt1877830",2.16e+08,398893229.64,828878352.48,567479956,612878352.48,2.83739978,383,"PG-13",2,7,5,"Movie",72,7.7,85,7,"Action,Crime,Drama",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01635053823215,1.56316662550778,1.1541642706833,1.4241743244364,1.28946393971491,84.5268754848353,94.0993296043609,71.2230820995962,92.2801992293276,85.53237160453,77,70,85,"early_year"
62,"2010-03-04",2e+08,334191110,1025491110,2010,"tt1014759",272817639.90145,455866149.531229,1398860321.85059,825491110,1126042681.94914,4.12745555,78,"PG",2,5,1,"Movie",53,6.6,51,6,"Adventure,Family,Fantasy",0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.077184629068421,0.232929342259049,-0.0848764381443068,0.48845019535753,0.139829617600963,46.9238334696285,59.2091863397114,39.8384925975774,68.7384502489278,53.6774906639613,66,60,73,"early_year"
63,"2012-10-26",2e+08,304360277,1110526981,2012,"tt1074638",260193508.795278,395962842.052664,1444759558.99109,910526981,1184566050.19581,4.552634905,4534,"PG-13",5,6,5,"Movie",81,7.2,92,6.6,"Action,Adventure,Thriller",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.53434088063769,0.958513314940176,1.40926088720663,1.04988467280485,1.23799993889734,93.7527093246171,83.1098009689373,79.1806864064603,85.3114430356403,85.3386599339137,72,66,75,"fall"
64,"2012-12-11",2e+08,303003568,1014938545,2012,"tt0903624",260193508.795278,394197807.677043,1320402106.17562,814938545,1060208597.38034,4.074692725,2237,"PG-13",1,6,2,"Movie",58,7.3,64,7,"Fantasy",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210587783379099,1.0794439770537,0.388874421113307,1.4241743244364,0.775770126495626,58.3395527002721,85.9805072284408,50.9673620457604,92.2801992293276,71.8919053009502,73,70,75,"holiday"
65,"2013-06-21",2e+08,268488329,743455810,2013,"tt1453405",254916732.433896,342210837.626585,947596628.970979,543455810,692679896.537082,2.71727905,3368,"G",1,3,1,"Movie",65,7,80,6.5,"Adventure,Animation,Comedy",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613469160805626,0.716651990713134,0.971952401738062,0.956312259896965,0.814596453288447,73.0216915970594,76.3205571999798,66.0666218034993,83.0542751108515,74.6157864278475,70,65,76,"summer"
66,"2013-03-08",2e+08,234770996,490359051,2013,"tt1623205",254916732.433896,299235275.852857,625003635.001532,290359051,370086902.567635,1.451795255,3744,"PG",2,4,2,"Movie",44,5.9,56,5.3,"Adventure,Family,Fantasy",0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.595174971473956,-0.613585292535597,0.0973354308009292,-0.166556694997679,-0.319495382051576,27.5863259290629,26.9744702406015,44.3556527590848,43.3859435007751,35.5755981073811,59,53,76,"early_year"
67,"2014-05-21",2e+08,233921534,747862775,2014,"tt1877832",251248504.271532,293862177.672012,939497018.095537,547862775,688248513.824005,2.739313875,5554,"PG-13",3,7,5,"Movie",75,7.5,90,6.9,"Action,Adventure,Sci-Fi",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.18901398570066,1.32130530128074,1.33637613962853,1.33060191152851,1.29432433453461,88.278291825997,90.6800206463589,76.6403095558546,90.833998339783,86.6081550919984,75,69,77,"summer"
68,"2014-04-16",2e+08,202853933,708996336,2014,"tt1872181",251248504.271532,254833736.259238,890671344.769983,508996336,639422840.498451,2.54498168,124,"PG-13",1,6,3,"Movie",53,6.5,51,5.7,"Action,Adventure,Sci-Fi",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.077184629068421,0.111998680145529,-0.0848764381443068,0.207732956633869,0.0394176423916675,46.9238334696285,54.4587773460634,39.8384925975774,58.2281258354906,49.86230731219,65,57,77,"summer"
69,"2011-06-23",2e+08,191450875,560155383,2011,"tt1216475",268415623.673209,256942030.079533,751772282.409251,360155383,483356658.736042,1.800776915,810,"G",2,4,1,"Movie",57,6,40,5.5,"Adventure,Animation,Comedy",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153033300889595,-0.492654630422077,-0.485742549823826,0.0205881308180949,-0.201193937134553,56.0813992864804,31.112832004005,29.9209286675639,50.8212895652114,41.9841123808152,60,55,74,"summer"
70,"2023-02-15",2e+08,190978428,423401741,2023,"tt10954600",2e+08,190978428,423401741,223401741,223401741,1.117008705,214,"PG-13",1,5,4,"Movie",48,6.4,47,5.6,"Action,Adventure,Comedy",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.364957041515941,-0.00893198196799186,-0.230645933300496,0.114160543725982,-0.122593603264612,35.7571736794354,49.6436702125411,36.1877523553163,54.5444735542711,44.033267450391,64,56,86,"early_year"
71,"2021-07-07",2e+08,183651655,379751131,2021,"tt3480822",226152000,207665945.4078,429407388.88956,179751131,203255388.88956,0.898755655,558,"PG-13",1,6,4,"Movie",68,7.4,79,5.6,"Action,Adventure,Sci-Fi",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.786132608274138,1.20037463916722,0.935510027949015,0.114160543725982,0.759044454779088,78.4105098768521,88.5003063128033,64.9730820995962,54.5444735542711,71.6070929608807,74,56,84,"summer"
72,"2019-07-31",2e+08,173956935,760732926,2019,"tt6806448",233077369.01976,202727123.662707,886548144.593919,560732926,653470775.574159,2.80366463,1613,"PG-13",3,6,5,"Movie",60,6.9,68,5.4,"Action,Adventure,Thriller",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.325696748358106,0.595721328599613,0.534643916269496,-0.0729842820897918,0.345769427784356,62.7673097678389,72.4319296357409,54.8536339165545,47.0909312613008,59.2859511453588,69,54,82,"summer"
73,"2021-05-20",2e+08,173005945,720752238,2021,"tt5433138",226152000,195628202.3682,814997800.64088,520752238,588845800.64088,2.60376119,1733,"PG-13",2,6,4,"Movie",58,7.2,60,4.7,"Action,Crime,Thriller",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.210587783379099,0.958513314940176,0.243104925957118,-0.727991172445001,0.171053712957848,58.3395527002721,83.1098009689373,47.350269179004,23.3309495034187,53.032643087908,72,47,84,"summer"
74,"2010-12-17",2e+08,172062763,399866199,2010,"tt1104001",272817639.90145,234708784.582912,545452763.437717,199866199,272635123.536267,0.999330995,5093,"PG",2,5,2,"Movie",49,6.4,51,5.6,"Action,Adventure,Sci-Fi",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.307402559026437,-0.00893198196799186,-0.0848764381443068,0.114160543725982,-0.0717626088531884,37.9268490303904,49.6436702125411,39.8384925975774,54.5444735542711,45.488371348695,64,56,73,"holiday"
75,"2022-10-19",2e+08,168152111,391261706,2022,"tt6443346",2.16e+08,181604279.88,422562642.48,191261706,206562642.48,0.95630853,531,"PG-13",1,6,4,"Movie",41,7.1,39,5.3,"Action,Adventure,Fantasy",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.767838418942468,0.837582652826655,-0.522184923612873,-0.166556694997679,-0.154749346181591,22.1291593283382,79.8867430568596,29.0965679676985,43.3859435007751,43.6246034634179,71,53,85,"fall"
77,"2021-11-03",2e+08,164870264,401731759,2021,"tt9032400",226152000,186428699.72064,454262203.80684,201731759,228110203.80684,1.008658795,1513,"PG-13",5,7,4,"Movie",52,7,47,5.6,"Action,Adventure,Fantasy",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134739111557925,0.716651990713134,-0.230645933300496,0.114160543725982,0.116356872395174,44.6409074295045,76.3205571999798,36.1877523553163,54.5444735542711,52.9234226347679,70,56,84,"fall"
78,"2018-11-14",2e+08,159555901,648455339,2018,"tt4123430",238764456.823842,190481390.176519,774140433.954277,448455339,535375977.130435,2.242276695,1599,"PG-13",3,4,2,"Movie",52,6.9,36,5.7,"Adventure,Family,Fantasy",0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134739111557925,0.595721328599613,-0.631512044980015,0.207732956633869,0.00930078217388569,44.6409074295045,72.4319296357409,26.4888963660834,58.2281258354906,50.4474648167049,69,57,81,"holiday"
79,"2009-05-21",2e+08,125322469,365491792,2009,"tt0438488",271835496.397804,170335477.852067,496768213.538215,165491792,224932717.140411,0.82745896,4916,"PG-13",2,7,4,"Movie",49,6,33,5.9,"Action,Adventure,Sci-Fi",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.307402559026437,-0.492654630422077,-0.740839166347157,0.394877782449643,-0.286504643336507,37.9268490303904,31.112832004005,24.1672274562584,65.3533456306306,39.6400635303211,60,59,72,"summer"
80,"2022-06-15",2e+08,118307188,218768299,2022,"tt10298810",2.16e+08,127771763.04,236269762.92,18768299,20269762.92,0.093841495,2941,"PG",1,3,1,"Movie",60,7.1,74,5.8,"Action,Adventure,Animation",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325696748358106,0.837582652826655,0.753298159003779,0.301305369541756,0.554470732432574,62.7673097678389,79.8867430568596,60.3045087483176,61.8409176616095,66.1998698086564,71,58,85,"summer"
81,"2021-07-28",2e+08,116987516,210469803,2021,"tt0870154",226152000,132284803.59216,237990834.44028,10469803,11838834.44028,0.052349015,2684,"PG-13",1,6,1,"Movie",50,7.5,63,5.7,"Action,Adventure,Comedy",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.249848076536933,1.32130530128074,0.35243204732426,0.207732956633869,0.407905557175484,40.13524193918,90.6800206463589,49.8738223418573,58.2281258354906,59.7293026907217,75,57,84,"summer"
82,"2011-06-17",2e+08,116601172,219535492,2011,"tt1133985",268415623.673209,156487881.517036,294633780.017924,19535492,26218156.3447149,0.09767746,2028,"PG-13",4,7,4,"Movie",39,5.2,26,4.6,"Action,Adventure,Sci-Fi",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.882947383921476,-1.46009992733024,-0.995935782870487,-0.821563585352889,-1.04013666986877,18.8632350246945,7.21313062996493,18.1779946164199,20.5662660681221,16.2051565848004,52,46,74,"summer"
